transaction_id,transaction_date,transaction_time,store_id,product_id,customer_id,quantity,unit_price,discount_percent,discount_amount,total_amount,payment_method,channel
TXN00004326,2023-01-29,16:30:00,ST0007,PRD00188,CUST000631,2,51.56,50,51.56,51.56,Cash,In-Store
TXN00004327,2024-05-02,11:31:00,ST0007,PRD00149,CUST000193,1,67.54,10,6.75,60.79,Credit Card,In-Store
TXN00004328,2024-02-28,19:52:00,ST0006,PRD00016,ANONYMOUS,3,70.62,10,21.19,190.67,Debit Card,Online
TXN00004329,2024-04-26,19:43:00,ST0001,PRD00165,ANONYMOUS,1,27.68,0,0.0,27.68,Cash,Online
TXN00004330,2024-01-26,14:50:00,ST0005,PRD00194,ANONYMOUS,2,49.89,0,0.0,99.78,Cash,In-Store
TXN00004331,2024-04-09,11:08:00,ST0041,PRD00021,CUST000141,1,49.14,0,0.0,49.14,PayPal,In-Store
TXN00004332,2023-06-23,20:02:00,ST0046,PRD00081,CUST000845,2,54.59,0,0.0,109.18,Credit Card,In-Store
TXN00004333,2023-03-20,20:37:00,ST0045,PRD00024,CUST000773,2,109.77,0,0.0,219.54,Debit Card,In-Store
TXN00004334,2023-01-06,10:18:00,ST0039,PRD00156,CUST000656,2,51.48,0,0.0,102.96,Cash,In-Store
TXN00004335,2023-03-23,14:07:00,ST0035,PRD00086,CUST000762,1,60.61,0,0.0,60.61,Debit Card,Online
TXN00004336,2023-09-21,11:06:00,ST0049,PRD00119,CUST000531,2,86.99,0,0.0,173.98,Credit Card,In-Store
TXN00004337,2024-05-11,09:10:00,ST0010,PRD00117,CUST000416,1,192.8,10,19.28,173.52,Credit Card,In-Store
TXN00004338,2023-06-10,13:40:00,ST0006,PRD00184,CUST000192,4,38.21,0,0.0,152.84,Debit Card,In-Store
TXN00004339,2023-12-06,13:41:00,ST0027,PRD00119,ANONYMOUS,2,86.99,0,0.0,173.98,Credit Card,In-Store
TXN00004340,2024-03-04,13:32:00,ST0028,PRD00070,CUST000907,1,150.8,10,15.08,135.72,Debit Card,Online
TXN00004341,2024-05-24,20:13:00,ST0014,PRD00061,ANONYMOUS,3,38.6,0,0.0,115.8,Credit Card,In-Store
TXN00004342,2023-01-15,11:11:00,ST0043,PRD00149,CUST000635,1,67.54,20,13.51,54.03,Credit Card,Online
TXN00004343,2024-07-21,12:02:00,ST0014,PRD00021,ANONYMOUS,1,49.14,20,9.83,39.31,Debit Card,Online
TXN00004344,2024-03-03,11:50:00,ST0037,PRD00156,ANONYMOUS,1,51.48,10,5.15,46.33,Cash,Online
TXN00004345,2024-10-28,20:31:00,ST0050,PRD00024,CUST000877,1,109.77,0,0.0,109.77,Credit Card,In-Store
TXN00004346,2024-02-29,15:22:00,ST0050,PRD00117,CUST000444,1,192.8,0,0.0,192.8,Debit Card,Online
TXN00004347,2024-04-17,12:16:00,ST0008,PRD00091,CUST000871,2,106.04,10,21.21,190.87,Cash,In-Store
TXN00004348,2024-04-21,11:59:00,ST0049,PRD00080,CUST000238,2,130.14,10,26.03,234.25,Debit Card,In-Store
TXN00004349,2024-04-24,13:49:00,ST0035,PRD00116,CUST000733,2,24.97,0,0.0,49.94,Cash,In-Store
TXN00004350,2024-03-14,11:41:00,ST0025,PRD00101,CUST000256,2,29.63,0,0.0,59.26,Debit Card,In-Store
TXN00004351,2023-11-04,12:35:00,ST0034,PRD00117,CUST000769,1,192.8,0,0.0,192.8,Credit Card,In-Store
TXN00004352,2023-08-09,15:26:00,ST0017,PRD00112,CUST000465,1,88.56,0,0.0,88.56,Credit Card,In-Store
TXN00004353,2023-05-16,19:09:00,ST0043,PRD00149,CUST000666,2,67.54,0,0.0,135.08,Credit Card,In-Store
TXN00004354,2023-08-15,16:40:00,ST0046,PRD00002,ANONYMOUS,2,34.98,0,0.0,69.96,Debit Card,Online
TXN00004355,2023-03-16,13:56:00,ST0005,PRD00130,CUST000663,2,36.4,0,0.0,72.8,Cash,In-Store
TXN00004356,2023-04-28,12:04:00,ST0027,PRD00188,ANONYMOUS,3,51.56,10,15.47,139.21,Debit Card,In-Store
TXN00004357,2023-09-07,20:58:00,ST0011,PRD00196,ANONYMOUS,2,36.58,0,0.0,73.16,Credit Card,Online
TXN00004358,2023-12-12,14:01:00,ST0005,PRD00133,CUST000825,1,149.52,10,14.95,134.57,PayPal,In-Store
TXN00004359,2024-03-25,19:38:00,ST0050,PRD00055,ANONYMOUS,2,138.74,0,0.0,277.48,Cash,In-Store
TXN00004360,2023-03-05,16:14:00,ST0049,PRD00097,CUST000022,1,114.94,0,0.0,114.94,Cash,In-Store
TXN00004361,2023-01-15,19:12:00,ST0025,PRD00140,CUST000197,2,101.24,30,60.74,141.74,Debit Card,In-Store
TXN00004362,2024-10-10,12:44:00,ST0030,PRD00076,CUST000542,1,72.1,10,7.21,64.89,Credit Card,In-Store
TXN00004363,2023-03-31,13:06:00,ST0006,PRD00021,CUST000313,1,49.14,10,4.91,44.23,Gift Card,In-Store
TXN00004364,2023-07-10,13:46:00,ST0020,PRD00049,CUST000047,1,37.02,30,11.11,25.91,Debit Card,Online
TXN00004365,2023-04-25,13:45:00,ST0014,PRD00180,CUST000695,1,131.83,0,0.0,131.83,Credit Card,In-Store
TXN00004366,2024-12-08,19:30:00,ST0050,PRD00114,CUST000083,2,31.91,0,0.0,63.82,Credit Card,In-Store
TXN00004367,2023-09-10,18:30:00,ST0049,PRD00106,CUST000469,2,60.32,0,0.0,120.64,Debit Card,In-Store
TXN00004368,2024-10-29,13:21:00,ST0050,PRD00164,CUST000759,1,147.12,0,0.0,147.12,Cash,In-Store
TXN00004369,2024-12-09,19:37:00,ST0019,PRD00059,ANONYMOUS,1,25.97,0,0.0,25.97,Cash,Online
TXN00004370,2023-05-02,20:53:00,ST0040,PRD00159,CUST000385,1,144.44,0,0.0,144.44,Credit Card,In-Store
TXN00004371,2023-12-21,12:15:00,ST0045,PRD00134,CUST000176,1,125.36,10,12.54,112.82,Debit Card,In-Store
TXN00004372,2023-09-05,20:22:00,ST0001,PRD00011,CUST000866,3,186.79,0,0.0,560.37,Debit Card,In-Store
TXN00004373,2024-09-01,16:42:00,ST0012,PRD00131,CUST000284,1,68.35,10,6.84,61.51,Debit Card,In-Store
TXN00004374,2023-04-19,10:14:00,ST0027,PRD00063,CUST000727,1,33.85,10,3.38,30.47,Debit Card,In-Store
TXN00004375,2023-04-30,12:26:00,ST0027,PRD00042,CUST000918,1,29.27,0,0.0,29.27,Credit Card,In-Store
TXN00004376,2023-10-29,13:14:00,ST0012,PRD00042,CUST000472,3,29.27,10,8.78,79.03,Debit Card,Online
TXN00004377,2024-07-14,20:42:00,ST0039,PRD00024,CUST000944,2,109.77,50,109.77,109.77,Credit Card,In-Store
TXN00004378,2023-02-27,20:58:00,ST0019,PRD00191,CUST000238,3,137.64,0,0.0,412.92,Credit Card,Online
TXN00004379,2023-08-07,11:00:00,ST0019,PRD00076,CUST000278,2,72.1,0,0.0,144.2,Credit Card,In-Store
TXN00004380,2024-07-16,10:20:00,ST0045,PRD00170,CUST000208,1,72.1,30,21.63,50.47,Credit Card,In-Store
TXN00004381,2024-02-11,15:24:00,ST0009,PRD00018,CUST000599,2,106.94,0,0.0,213.88,Cash,In-Store
TXN00004382,2024-12-01,13:18:00,ST0009,PRD00194,CUST000545,4,49.89,0,0.0,199.56,Debit Card,In-Store
TXN00004383,2024-03-06,19:45:00,ST0048,PRD00088,CUST000121,1,55.52,0,0.0,55.52,Credit Card,In-Store
TXN00004384,2023-11-16,15:45:00,ST0011,PRD00138,CUST000172,3,134.12,0,0.0,402.36,Credit Card,In-Store
TXN00004385,2023-09-09,17:20:00,ST0034,PRD00092,ANONYMOUS,3,108.16,0,0.0,324.48,Debit Card,In-Store
TXN00004386,2023-05-29,09:53:00,ST0006,PRD00154,CUST000548,1,67.88,0,0.0,67.88,Cash,Online
TXN00004387,2023-09-04,19:20:00,ST0042,PRD00157,ANONYMOUS,2,46.5,0,0.0,93.0,Credit Card,In-Store
TXN00004388,2023-11-12,19:48:00,ST0014,PRD00010,ANONYMOUS,4,110.52,0,0.0,442.08,Debit Card,Online
TXN00004389,2024-05-15,20:52:00,ST0020,PRD00042,CUST000404,1,29.27,10,2.93,26.34,Debit Card,In-Store
TXN00004390,2023-04-13,12:45:00,ST0007,PRD00143,CUST000239,1,27.78,0,0.0,27.78,Credit Card,Online
TXN00004391,2023-07-21,09:29:00,ST0039,PRD00127,CUST000694,1,147.46,30,44.24,103.22,Credit Card,In-Store
TXN00004392,2023-07-11,15:36:00,ST0025,PRD00008,CUST000522,2,31.01,30,18.61,43.41,Credit Card,In-Store
TXN00004393,2023-01-20,15:23:00,ST0028,PRD00058,CUST000077,1,28.88,30,8.66,20.22,Credit Card,In-Store
TXN00004394,2023-08-03,19:17:00,ST0018,PRD00176,CUST000148,1,162.64,0,0.0,162.64,Cash,In-Store
TXN00004395,2024-11-21,12:20:00,ST0018,PRD00076,CUST000714,2,72.1,0,0.0,144.2,Credit Card,Online
TXN00004396,2023-02-21,16:06:00,ST0005,PRD00198,CUST000211,1,89.18,0,0.0,89.18,PayPal,Online
TXN00004397,2024-10-09,18:06:00,ST0046,PRD00042,CUST000985,1,29.27,0,0.0,29.27,Credit Card,In-Store
TXN00004398,2024-07-26,14:00:00,ST0007,PRD00189,CUST000832,2,82.34,10,16.47,148.21,Cash,In-Store
TXN00004399,2024-06-21,17:27:00,ST0039,PRD00129,CUST000010,3,103.12,0,0.0,309.36,Credit Card,Online
TXN00004400,2024-12-01,19:33:00,ST0009,PRD00044,CUST000423,3,92.84,0,0.0,278.52,Credit Card,In-Store
TXN00004401,2023-06-22,12:04:00,ST0033,PRD00156,CUST000118,1,51.48,10,5.15,46.33,PayPal,In-Store
TXN00004402,2023-03-27,20:50:00,ST0039,PRD00106,CUST000159,2,60.32,0,0.0,120.64,Credit Card,Online
TXN00004403,2024-11-23,14:04:00,ST0012,PRD00125,CUST000337,4,66.4,10,26.56,239.04,Credit Card,In-Store
TXN00004404,2024-06-15,12:38:00,ST0024,PRD00156,CUST000576,3,51.48,0,0.0,154.44,Cash,In-Store
TXN00004405,2024-04-11,17:05:00,ST0007,PRD00119,CUST000959,1,86.99,0,0.0,86.99,Credit Card,In-Store
TXN00004406,2023-10-22,20:30:00,ST0025,PRD00009,ANONYMOUS,1,39.15,0,0.0,39.15,Credit Card,In-Store
TXN00004407,2024-08-29,14:19:00,ST0042,PRD00157,CUST000416,1,46.5,0,0.0,46.5,Credit Card,In-Store
TXN00004408,2024-07-05,11:57:00,ST0042,PRD00174,CUST000761,1,124.25,10,12.42,111.83,Cash,In-Store
TXN00004409,2023-11-30,10:21:00,ST0041,PRD00168,CUST000063,1,67.58,0,0.0,67.58,Cash,In-Store
TXN00004410,2023-08-01,15:39:00,ST0030,PRD00132,ANONYMOUS,1,23.36,10,2.34,21.02,Credit Card,Online
TXN00004411,2024-12-07,10:14:00,ST0045,PRD00174,CUST000404,3,124.25,10,37.28,335.47,PayPal,In-Store
TXN00004412,2023-03-30,10:01:00,ST0017,PRD00184,CUST000881,1,38.21,0,0.0,38.21,Credit Card,Online
TXN00004413,2024-01-13,11:45:00,ST0009,PRD00159,CUST000523,3,144.44,20,86.66,346.66,Credit Card,In-Store
TXN00004414,2024-03-07,16:54:00,ST0004,PRD00088,CUST000319,2,55.52,0,0.0,111.04,Gift Card,Online
TXN00004415,2024-04-10,16:57:00,ST0007,PRD00011,CUST000944,1,186.79,0,0.0,186.79,Credit Card,In-Store
TXN00004416,2023-04-25,12:21:00,ST0004,PRD00005,CUST000378,1,137.0,0,0.0,137.0,Debit Card,In-Store
TXN00004417,2024-05-03,09:13:00,ST0008,PRD00173,ANONYMOUS,2,99.89,0,0.0,199.78,Debit Card,In-Store
TXN00004418,2024-11-11,17:59:00,ST0033,PRD00140,CUST000594,1,101.24,0,0.0,101.24,Cash,In-Store
TXN00004419,2024-05-01,17:19:00,ST0042,PRD00176,CUST000884,1,162.64,10,16.26,146.38,Credit Card,In-Store
TXN00004420,2024-05-27,13:55:00,ST0041,PRD00128,CUST000797,2,98.33,10,19.67,176.99,Cash,In-Store
TXN00004421,2024-04-14,18:45:00,ST0050,PRD00107,CUST000889,4,107.11,0,0.0,428.44,PayPal,In-Store
TXN00004422,2023-08-19,16:42:00,ST0048,PRD00127,ANONYMOUS,2,147.46,0,0.0,294.92,PayPal,Online
TXN00004423,2024-02-06,09:14:00,ST0035,PRD00192,CUST000836,1,134.76,0,0.0,134.76,Cash,In-Store
TXN00004424,2024-01-30,13:06:00,ST0025,PRD00021,CUST000079,3,49.14,20,29.48,117.94,PayPal,In-Store
TXN00004425,2023-10-07,12:13:00,ST0003,PRD00158,CUST000511,3,68.98,0,0.0,206.94,Gift Card,In-Store
TXN00004426,2023-07-02,19:48:00,ST0020,PRD00132,CUST000086,3,23.36,10,7.01,63.07,Debit Card,Online
TXN00004427,2024-12-06,18:30:00,ST0002,PRD00192,CUST000870,1,134.76,0,0.0,134.76,Debit Card,In-Store
TXN00004428,2023-11-05,11:44:00,ST0015,PRD00185,CUST000744,3,131.63,10,39.49,355.4,Credit Card,Online
TXN00004429,2024-02-26,14:25:00,ST0010,PRD00040,CUST000269,1,164.41,0,0.0,164.41,Credit Card,In-Store
TXN00004430,2023-10-15,13:35:00,ST0008,PRD00125,CUST000916,3,66.4,0,0.0,199.2,Debit Card,In-Store
TXN00004431,2023-09-08,14:36:00,ST0005,PRD00070,CUST000080,3,150.8,0,0.0,452.4,Credit Card,In-Store
TXN00004432,2023-11-16,15:45:00,ST0002,PRD00069,CUST000933,1,134.62,10,13.46,121.16,Cash,In-Store
TXN00004433,2023-07-07,11:19:00,ST0041,PRD00092,CUST000281,2,108.16,20,43.26,173.06,Debit Card,In-Store
TXN00004434,2023-10-27,15:10:00,ST0037,PRD00042,CUST000788,2,29.27,10,5.85,52.69,PayPal,In-Store
TXN00004435,2024-05-06,10:31:00,ST0040,PRD00107,CUST000884,2,107.11,0,0.0,214.22,Cash,In-Store
TXN00004436,2024-05-22,16:49:00,ST0045,PRD00049,ANONYMOUS,2,37.02,0,0.0,74.04,PayPal,In-Store
TXN00004437,2023-01-21,09:42:00,ST0041,PRD00150,CUST000309,3,70.22,10,21.07,189.59,Credit Card,In-Store
TXN00004438,2024-08-23,15:25:00,ST0006,PRD00150,CUST000871,1,70.22,0,0.0,70.22,Cash,In-Store
TXN00004439,2024-05-07,20:34:00,ST0027,PRD00172,ANONYMOUS,1,106.8,10,10.68,96.12,Credit Card,Online
TXN00004440,2024-06-03,19:56:00,ST0015,PRD00158,CUST000965,1,68.98,10,6.9,62.08,Credit Card,Online
TXN00004441,2023-05-06,20:47:00,ST0048,PRD00075,CUST000902,1,103.12,0,0.0,103.12,Credit Card,Online
TXN00004442,2023-01-02,18:55:00,ST0041,PRD00004,ANONYMOUS,2,140.31,10,28.06,252.56,Debit Card,Online
TXN00004443,2023-06-14,09:44:00,ST0022,PRD00121,ANONYMOUS,2,70.28,0,0.0,140.56,PayPal,In-Store
TXN00004444,2023-08-13,13:27:00,ST0041,PRD00178,CUST000063,2,29.48,10,5.9,53.06,Gift Card,In-Store
TXN00004445,2024-07-31,20:52:00,ST0050,PRD00029,CUST000742,1,185.56,30,55.67,129.89,Credit Card,In-Store
TXN00004446,2024-09-07,20:37:00,ST0041,PRD00100,CUST000264,2,61.09,0,0.0,122.18,Cash,In-Store
TXN00004447,2023-06-20,14:47:00,ST0033,PRD00178,CUST000890,1,29.48,0,0.0,29.48,Credit Card,Online
TXN00004448,2024-06-28,12:00:00,ST0020,PRD00117,CUST000960,1,192.8,10,19.28,173.52,PayPal,In-Store
TXN00004449,2023-09-24,11:11:00,ST0034,PRD00105,CUST000694,3,62.85,0,0.0,188.55,Credit Card,In-Store
TXN00004450,2024-04-16,12:44:00,ST0018,PRD00026,ANONYMOUS,1,144.89,10,14.49,130.4,Credit Card,In-Store
TXN00004451,2023-01-04,13:49:00,ST0024,PRD00131,CUST000889,1,68.35,30,20.5,47.85,Credit Card,In-Store
TXN00004452,2024-11-06,15:00:00,ST0035,PRD00070,ANONYMOUS,3,150.8,0,0.0,452.4,Credit Card,In-Store
TXN00004453,2024-07-22,13:20:00,ST0042,PRD00021,CUST000107,1,49.14,0,0.0,49.14,Cash,Online
TXN00004454,2023-10-07,19:55:00,ST0039,PRD00090,CUST000535,1,60.5,10,6.05,54.45,Debit Card,In-Store
TXN00004455,2024-09-19,15:35:00,ST0017,PRD00180,ANONYMOUS,2,131.83,0,0.0,263.66,Credit Card,In-Store
TXN00004456,2024-07-18,10:28:00,ST0033,PRD00185,CUST000726,2,131.63,10,26.33,236.93,Credit Card,In-Store
TXN00004457,2024-07-24,20:09:00,ST0035,PRD00191,ANONYMOUS,2,137.64,30,82.58,192.7,Credit Card,In-Store
TXN00004458,2023-12-07,14:08:00,ST0050,PRD00088,CUST000675,1,55.52,0,0.0,55.52,Debit Card,In-Store
TXN00004459,2024-08-16,12:59:00,ST0002,PRD00133,CUST000349,2,149.52,10,29.9,269.14,Cash,In-Store
TXN00004460,2023-10-24,11:26:00,ST0027,PRD00020,CUST000636,1,178.42,0,0.0,178.42,Gift Card,Online
TXN00004461,2023-07-09,17:54:00,ST0004,PRD00162,CUST000628,2,165.74,30,99.44,232.04,Debit Card,Online
TXN00004462,2024-03-29,09:22:00,ST0016,PRD00172,ANONYMOUS,2,106.8,0,0.0,213.6,Gift Card,Online
TXN00004463,2023-09-29,13:02:00,ST0042,PRD00086,CUST000496,3,60.61,0,0.0,181.83,Debit Card,Online
TXN00004464,2023-06-11,13:35:00,ST0009,PRD00138,ANONYMOUS,4,134.12,0,0.0,536.48,Credit Card,Online
TXN00004465,2024-05-25,15:48:00,ST0027,PRD00038,CUST000377,1,138.1,0,0.0,138.1,Debit Card,Online
TXN00004466,2023-03-25,16:11:00,ST0049,PRD00109,ANONYMOUS,1,63.77,0,0.0,63.77,PayPal,In-Store
TXN00004467,2024-04-23,17:20:00,ST0015,PRD00196,CUST000198,1,36.58,10,3.66,32.92,Debit Card,In-Store
TXN00004468,2023-01-12,09:01:00,ST0046,PRD00108,CUST000697,1,64.42,20,12.88,51.54,Credit Card,Online
TXN00004469,2024-03-20,14:04:00,ST0048,PRD00064,CUST000369,2,93.56,0,0.0,187.12,Debit Card,In-Store
TXN00004470,2024-09-23,12:53:00,ST0042,PRD00166,CUST000478,1,224.43,10,22.44,201.99,Credit Card,In-Store
TXN00004471,2023-11-26,16:31:00,ST0030,PRD00107,CUST000540,1,107.11,0,0.0,107.11,Debit Card,Online
TXN00004472,2024-04-12,10:48:00,ST0011,PRD00056,CUST000425,1,32.95,10,3.3,29.65,Debit Card,In-Store
TXN00004473,2023-09-05,14:47:00,ST0003,PRD00004,ANONYMOUS,1,140.31,0,0.0,140.31,Cash,In-Store
TXN00004474,2024-05-02,10:16:00,ST0040,PRD00156,CUST000332,2,51.48,0,0.0,102.96,PayPal,In-Store
TXN00004475,2023-09-04,10:09:00,ST0030,PRD00004,ANONYMOUS,2,140.31,10,28.06,252.56,Credit Card,In-Store
TXN00004476,2024-05-24,14:33:00,ST0001,PRD00019,ANONYMOUS,1,75.71,0,0.0,75.71,Gift Card,In-Store
TXN00004477,2024-08-05,15:21:00,ST0049,PRD00063,CUST000353,1,33.85,0,0.0,33.85,Credit Card,In-Store
TXN00004478,2023-08-06,10:12:00,ST0007,PRD00109,CUST000734,1,63.77,0,0.0,63.77,Credit Card,In-Store
TXN00004479,2024-11-02,12:35:00,ST0037,PRD00143,CUST000272,1,27.78,0,0.0,27.78,PayPal,In-Store
TXN00004480,2023-11-21,20:04:00,ST0024,PRD00014,CUST000482,1,77.17,10,7.72,69.45,Debit Card,In-Store
TXN00004481,2024-03-17,17:54:00,ST0015,PRD00148,CUST000894,3,56.57,0,0.0,169.71,Debit Card,Online
TXN00004482,2023-10-26,19:24:00,ST0042,PRD00039,ANONYMOUS,1,47.42,0,0.0,47.42,Gift Card,In-Store
TXN00004483,2024-06-27,17:37:00,ST0019,PRD00114,ANONYMOUS,1,31.91,10,3.19,28.72,PayPal,Online
TXN00004484,2023-05-19,11:04:00,ST0017,PRD00003,CUST000253,1,122.23,0,0.0,122.23,Cash,In-Store
TXN00004485,2023-02-18,15:03:00,ST0004,PRD00200,CUST000148,1,82.11,0,0.0,82.11,Cash,In-Store
TXN00004486,2024-12-19,17:04:00,ST0027,PRD00188,CUST000454,2,51.56,0,0.0,103.12,Debit Card,In-Store
TXN00004487,2023-10-06,16:04:00,ST0050,PRD00090,CUST000583,3,60.5,0,0.0,181.5,Gift Card,In-Store
TXN00004488,2024-05-26,09:21:00,ST0004,PRD00132,CUST000629,2,23.36,0,0.0,46.72,Credit Card,Online
TXN00004489,2024-01-25,13:17:00,ST0002,PRD00018,CUST000540,1,106.94,0,0.0,106.94,Debit Card,Online
TXN00004490,2023-04-21,09:26:00,ST0007,PRD00055,CUST000925,1,138.74,0,0.0,138.74,PayPal,Online
TXN00004491,2024-10-05,18:01:00,ST0030,PRD00155,CUST000493,1,121.77,0,0.0,121.77,Gift Card,In-Store
TXN00004492,2024-10-21,16:36:00,ST0039,PRD00154,CUST000738,1,67.88,0,0.0,67.88,Debit Card,In-Store
TXN00004493,2024-08-20,18:53:00,ST0050,PRD00112,CUST000310,1,88.56,10,8.86,79.7,Cash,In-Store
TXN00004494,2024-12-22,09:37:00,ST0010,PRD00028,CUST000774,1,94.07,10,9.41,84.66,Debit Card,In-Store
TXN00004495,2023-01-28,19:14:00,ST0035,PRD00100,CUST000426,1,61.09,10,6.11,54.98,Credit Card,In-Store
TXN00004496,2023-03-24,11:15:00,ST0049,PRD00018,ANONYMOUS,1,106.94,10,10.69,96.25,Debit Card,Online
TXN00004497,2024-04-05,17:15:00,ST0046,PRD00038,CUST000340,1,138.1,0,0.0,138.1,Debit Card,In-Store
TXN00004498,2023-09-27,12:51:00,ST0011,PRD00092,CUST000020,1,108.16,0,0.0,108.16,Credit Card,In-Store
TXN00004499,2023-07-05,17:25:00,ST0018,PRD00061,CUST000568,1,38.6,20,7.72,30.88,Credit Card,Online
TXN00004500,2024-06-28,17:36:00,ST0025,PRD00198,ANONYMOUS,1,89.18,0,0.0,89.18,Debit Card,In-Store
TXN00004501,2024-12-17,14:17:00,ST0045,PRD00040,CUST000509,2,164.41,0,0.0,328.82,PayPal,In-Store
TXN00004502,2024-12-02,16:39:00,ST0025,PRD00163,CUST000763,1,75.39,0,0.0,75.39,Gift Card,In-Store
TXN00004503,2024-09-26,19:50:00,ST0007,PRD00103,CUST000714,3,78.56,0,0.0,235.68,Credit Card,In-Store
TXN00004504,2023-10-30,16:05:00,ST0034,PRD00031,CUST000905,1,48.8,0,0.0,48.8,Credit Card,In-Store
TXN00004505,2023-01-04,17:35:00,ST0034,PRD00130,CUST000191,2,36.4,30,21.84,50.96,Credit Card,In-Store
TXN00004506,2023-10-25,16:27:00,ST0024,PRD00120,CUST000872,2,160.29,10,32.06,288.52,Credit Card,Online
TXN00004507,2024-01-05,11:14:00,ST0027,PRD00016,ANONYMOUS,2,70.62,10,14.12,127.12,Credit Card,In-Store
TXN00004508,2024-03-14,10:33:00,ST0030,PRD00154,CUST000699,1,67.88,0,0.0,67.88,Debit Card,Online
TXN00004509,2023-04-10,17:03:00,ST0011,PRD00196,CUST000555,1,36.58,0,0.0,36.58,Debit Card,In-Store
TXN00004510,2023-07-31,10:52:00,ST0028,PRD00028,CUST000115,1,94.07,10,9.41,84.66,Credit Card,In-Store
TXN00004511,2024-03-30,16:53:00,ST0011,PRD00173,CUST000654,3,99.89,0,0.0,299.67,Credit Card,In-Store
TXN00004512,2024-04-01,10:39:00,ST0012,PRD00086,CUST000152,1,60.61,10,6.06,54.55,Debit Card,Online
TXN00004513,2024-07-24,13:42:00,ST0011,PRD00125,CUST000474,1,66.4,50,33.2,33.2,Gift Card,In-Store
TXN00004514,2023-05-04,13:01:00,ST0024,PRD00175,CUST000724,1,139.23,10,13.92,125.31,Credit Card,Online
TXN00004515,2023-07-19,14:28:00,ST0010,PRD00150,ANONYMOUS,2,70.22,30,42.13,98.31,Credit Card,Online
TXN00004516,2024-08-26,13:09:00,ST0004,PRD00136,ANONYMOUS,1,124.47,0,0.0,124.47,Debit Card,In-Store
TXN00004517,2023-05-08,19:08:00,ST0003,PRD00114,CUST000432,1,31.91,0,0.0,31.91,Debit Card,In-Store
TXN00004518,2023-04-17,09:04:00,ST0009,PRD00182,CUST000324,1,83.74,0,0.0,83.74,Credit Card,Online
TXN00004519,2023-03-31,12:15:00,ST0004,PRD00134,CUST000163,2,125.36,0,0.0,250.72,Credit Card,Online
TXN00004520,2024-12-06,10:17:00,ST0012,PRD00008,ANONYMOUS,3,31.01,0,0.0,93.03,Credit Card,Online
TXN00004521,2024-11-20,15:57:00,ST0022,PRD00026,CUST000653,1,144.89,0,0.0,144.89,Cash,In-Store
TXN00004522,2023-01-08,09:39:00,ST0006,PRD00077,CUST000867,3,52.58,30,47.32,110.42,Credit Card,In-Store
TXN00004523,2024-05-13,10:19:00,ST0028,PRD00172,CUST000904,1,106.8,0,0.0,106.8,PayPal,In-Store
TXN00004524,2023-04-12,15:35:00,ST0027,PRD00117,CUST000256,1,192.8,10,19.28,173.52,PayPal,In-Store
TXN00004525,2024-04-23,12:57:00,ST0033,PRD00154,CUST000709,1,67.88,0,0.0,67.88,Credit Card,In-Store
TXN00004526,2024-01-27,12:41:00,ST0022,PRD00188,ANONYMOUS,3,51.56,30,46.4,108.28,Debit Card,In-Store
TXN00004527,2024-08-31,09:15:00,ST0039,PRD00007,CUST000528,2,47.31,0,0.0,94.62,Credit Card,In-Store
TXN00004528,2024-11-09,17:30:00,ST0001,PRD00096,CUST000171,1,72.64,0,0.0,72.64,Credit Card,In-Store
TXN00004529,2023-08-05,11:51:00,ST0012,PRD00175,CUST000516,1,139.23,0,0.0,139.23,Debit Card,Online
TXN00004530,2023-07-07,12:09:00,ST0041,PRD00083,CUST000844,1,114.84,20,22.97,91.87,Cash,Online
TXN00004531,2023-02-15,11:10:00,ST0004,PRD00096,CUST000490,1,72.64,0,0.0,72.64,Credit Card,Online
TXN00004532,2024-11-03,18:29:00,ST0018,PRD00078,ANONYMOUS,4,81.73,0,0.0,326.92,PayPal,In-Store
TXN00004533,2023-11-09,15:03:00,ST0007,PRD00075,CUST000480,2,103.12,10,20.62,185.62,Credit Card,Online
TXN00004534,2023-03-05,20:20:00,ST0046,PRD00164,ANONYMOUS,3,147.12,0,0.0,441.36,PayPal,In-Store
TXN00004535,2023-09-22,10:38:00,ST0017,PRD00040,CUST000532,2,164.41,0,0.0,328.82,Cash,In-Store
TXN00004536,2024-12-19,13:56:00,ST0028,PRD00150,CUST000079,1,70.22,0,0.0,70.22,Debit Card,In-Store
TXN00004537,2024-03-14,17:16:00,ST0034,PRD00044,CUST000888,1,92.84,0,0.0,92.84,Cash,In-Store
TXN00004538,2024-01-04,13:23:00,ST0050,PRD00074,CUST000822,2,101.62,20,40.65,162.59,PayPal,In-Store
TXN00004539,2023-06-09,18:28:00,ST0040,PRD00102,CUST000445,1,143.15,0,0.0,143.15,Debit Card,Online
TXN00004540,2023-12-30,12:34:00,ST0024,PRD00034,ANONYMOUS,1,100.36,0,0.0,100.36,Gift Card,In-Store
TXN00004541,2024-03-14,09:05:00,ST0035,PRD00125,CUST000095,1,66.4,0,0.0,66.4,Cash,In-Store
TXN00004542,2023-05-11,12:41:00,ST0017,PRD00084,CUST000970,2,192.18,10,38.44,345.92,Credit Card,In-Store
TXN00004543,2023-07-02,14:48:00,ST0020,PRD00181,CUST000468,1,147.19,20,29.44,117.75,Debit Card,Online
TXN00004544,2023-10-23,11:23:00,ST0043,PRD00087,CUST000714,1,178.69,0,0.0,178.69,Debit Card,In-Store
